hours,price
1645.0,24.91
1646.0,28.25
1647.0,26.4
1648.0,27.47
1649.0,29.13
1650.0,26.01
1651.0,28.43
1652.0,20.65
1653.0,16.17
1654.0,13.38
1655.0,12.39
1656.0,10.25
1657.0,12.05
1658.0,8.06
1659.0,8.5
1660.0,9.39
1661.0,9.95
1662.0,14.45
1663.0,14.91
1664.0,15.84
1665.0,15.22
1666.0,17.08
1667.0,18.48
1668.0,21.57
1669.0,21.03
1670.0,23.22
1671.0,23.69
1672.0,25.19
1673.0,29.47
1674.0,28.82
1675.0,40.65
1676.0,21.7
1677.0,19.77
1678.0,15.49
1679.0,16.39
1680.0,17.37
1681.0,15.61
1682.0,13.8
1683.0,10.96
1684.0,9.52
1685.0,8.51
1686.0,5.32
1687.0,5.12
1688.0,3.57
1689.0,3.67
1690.0,3.09
1691.0,2.38
1692.0,3.34
1693.0,1.53
1694.0,3.03
1695.0,3.78
1696.0,4.86
1697.0,10.56
1698.0,15.1
1699.0,20.16
1700.0,19.39
1701.0,25.38
1702.0,23.01
1703.0,21.41
1704.0,17.36
1705.0,18.1
1706.0,15.48
1707.0,14.29
1708.0,13.75
1709.0,14.6
1710.0,12.79
1711.0,15.15
1712.0,16.88
1713.0,18.22
1714.0,8.98
1715.0,3.56
1716.0,2.92
1717.0,3.57
1718.0,3.58
1719.0,3.97
1720.0,3.43
1721.0,4.01
1722.0,12.27
1723.0,27.17
1724.0,30.02
1725.0,19.37
1726.0,18.52
1727.0,17.25
1728.0,12.06
1729.0,7.23
1730.0,9.02
1731.0,9.65
1732.0,10.61
1733.0,18.66
1734.0,18.8
1735.0,21.94
1736.0,23.07
1737.0,23.0
1738.0,23.71
1739.0,25.41
1740.0,29.18
1741.0,32.64
1742.0,33.7
1743.0,39.95
1744.0,42.27
1745.0,40.82
1746.0,59.46
1747.0,72.88
1748.0,49.3
1749.0,28.65
1750.0,22.78
1751.0,20.03
1752.0,19.76
1753.0,15.9
1754.0,14.77
1755.0,14.68
1756.0,15.23
1757.0,18.81
1758.0,19.98
1759.0,22.8
1760.0,23.87
1761.0,21.54
1762.0,24.36
1763.0,23.89
1764.0,23.39
1765.0,23.52
1766.0,26.53
1767.0,23.45
1768.0,27.51
1769.0,26.81
1770.0,34.1
1771.0,27.44
1772.0,21.03
1773.0,17.86
1774.0,18.03
1775.0,14.53
1776.0,11.93
1777.0,8.23
1778.0,3.8
1779.0,4.09
1780.0,9.96
1781.0,14.31
1782.0,15.77
1783.0,17.01
1784.0,15.03
1785.0,9.81
1786.0,7.61
1787.0,5.66
1788.0,3.91
1789.0,4.99
1790.0,3.51
1791.0,5.56
1792.0,6.55
1793.0,9.69
1794.0,21.17
1795.0,34.12
1796.0,36.48
1797.0,23.67
1798.0,22.09
1799.0,20.13
1800.0,15.36
1801.0,11.67
1802.0,7.25
1803.0,8.27
1804.0,11.17
1805.0,15.67
1806.0,24.22
1807.0,26.25
1808.0,26.11
1809.0,20.89
1810.0,19.13
1811.0,19.28
1812.0,18.56
1813.0,17.79
1814.0,17.83
1815.0,19.92
1816.0,20.36
1817.0,20.12
1818.0,31.74
1819.0,64.85
1820.0,45.11
1821.0,26.04
1822.0,24.21
1823.0,19.72
1824.0,16.21
1825.0,15.55
1826.0,16.15
1827.0,16.7
1828.0,18.87
1829.0,28.2
1830.0,46.96
1831.0,57.47
1832.0,41.33
1833.0,29.78
1834.0,28.04
1835.0,29.07
1836.0,29.46
1837.0,26.04
1838.0,24.85
1839.0,24.62
1840.0,24.78
1841.0,26.33
1842.0,30.9
1843.0,37.72
1844.0,30.61
1845.0,24.06
1846.0,21.77
1847.0,19.36
1848.0,20.42
1849.0,17.9
1850.0,17.67
1851.0,17.02
1852.0,17.03
1853.0,20.74
1854.0,31.52
1855.0,33.95
1856.0,33.47
1857.0,29.5
1858.0,21.81
1859.0,20.64
1860.0,23.75
1861.0,22.29
1862.0,18.98
1863.0,17.07
1864.0,13.95
1865.0,13.43
1866.0,19.92
1867.0,28.13
1868.0,20.44
1869.0,16.37
1870.0,13.21
1871.0,12.29
1872.0,10.53
1873.0,7.33
1874.0,7.01
1875.0,7.75
1876.0,8.95
1877.0,11.33
1878.0,8.57
1879.0,15.72
1880.0,18.33
1881.0,9.0
1882.0,3.38
1883.0,2.73
1884.0,2.52
1885.0,2.94
1886.0,2.9
1887.0,3.0
1888.0,1.4
1889.0,3.29
1890.0,9.95
1891.0,21.43
1892.0,18.34
1893.0,7.93
1894.0,7.6
1895.0,5.82
1896.0,4.0
1897.0,2.32
1898.0,2.23
1899.0,2.73
1900.0,5.51
1901.0,12.79
1902.0,12.24
1903.0,14.16
1904.0,15.31
1905.0,9.46
1906.0,9.51
1907.0,9.19
1908.0,8.4
1909.0,10.88
1910.0,9.46
1911.0,10.04
1912.0,8.91
1913.0,12.72
1914.0,19.05
1915.0,37.06
1916.0,27.9
1917.0,22.49
1918.0,24.26
1919.0,20.91
1920.0,14.78
1921.0,14.72
1922.0,15.53
1923.0,16.6
1924.0,17.74
1925.0,24.52
1926.0,26.27
1927.0,26.68
1928.0,26.72
1929.0,24.77
1930.0,24.72
1931.0,28.3
1932.0,31.56
1933.0,34.42
1934.0,38.99
1935.0,45.94
1936.0,50.39
1937.0,46.98
1938.0,60.08
1939.0,80.27
1940.0,35.78
1941.0,22.53
1942.0,17.39
1943.0,15.64
1944.0,12.97
1945.0,7.26
1946.0,4.72
1947.0,7.88
1948.0,11.62
1949.0,14.44
1950.0,19.3
1951.0,21.76
1952.0,21.66
1953.0,18.99
1954.0,19.55
1955.0,21.08
1956.0,23.59
1957.0,26.19
1958.0,28.39
1959.0,34.88
1960.0,37.14
1961.0,35.12
1962.0,40.03
1963.0,55.08
1964.0,30.0
1965.0,22.82
1966.0,17.49
1967.0,16.63
1968.0,16.74
1969.0,16.42
1970.0,17.21
1971.0,17.21
1972.0,17.18
1973.0,17.65
1974.0,26.73
1975.0,25.94
1976.0,25.12
1977.0,22.09
1978.0,20.44
1979.0,21.68
1980.0,21.31
1981.0,18.63
1982.0,21.2
1983.0,24.01
1984.0,27.49
1985.0,28.58
1986.0,49.67
1987.0,99.0
1988.0,41.24
1989.0,28.41
1990.0,20.48
1991.0,17.72
1992.0,13.78
1993.0,5.95
1994.0,4.16
1995.0,6.34
1996.0,9.6
1997.0,13.34
1998.0,15.33
1999.0,15.2
2000.0,13.63
2001.0,12.74
2002.0,9.04
2003.0,5.54
2004.0,7.44
2005.0,10.61
2006.0,13.84
2007.0,15.73
2008.0,18.05
2009.0,20.07
2010.0,36.79
2011.0,50.86
2012.0,31.29
2013.0,20.39
2014.0,17.05
2015.0,20.38
2016.0,23.6
2017.0,17.51
2018.0,19.5
2019.0,17.12
2020.0,17.49
2021.0,17.82
2022.0,22.48
2023.0,21.88
2024.0,22.84
2025.0,19.26
2026.0,19.51
2027.0,21.78
2028.0,24.95
2029.0,24.53
2030.0,25.81
2031.0,27.51
2032.0,27.94
2033.0,25.18
2034.0,30.54
2035.0,28.95
2036.0,23.83
2037.0,19.83
2038.0,18.05
2039.0,16.06
2040.0,14.45
2041.0,13.08
2042.0,12.8
2043.0,13.66
2044.0,16.32
2045.0,18.69
2046.0,19.17
2047.0,27.42
2048.0,23.92
2049.0,19.92
2050.0,20.64
2051.0,20.38
2052.0,20.6
2053.0,21.1
2054.0,21.82
2055.0,20.97
2056.0,23.15
2057.0,25.09
2058.0,32.18
2059.0,70.77
2060.0,39.66
2061.0,24.82
2062.0,21.29
2063.0,17.52
2064.0,20.54
2065.0,12.83
2066.0,7.85
2067.0,9.13
2068.0,12.97
2069.0,18.74
2070.0,22.99
2071.0,23.84
2072.0,18.78
2073.0,12.25
2074.0,6.4
2075.0,2.6
2076.0,1.5
2077.0,1.72
2078.0,2.24
2079.0,3.16
2080.0,3.79
2081.0,2.77
2082.0,11.27
2083.0,21.57
2084.0,16.47
2085.0,9.71
2086.0,6.39
2087.0,4.23
2088.0,4.48
2089.0,-0.46
2090.0,-0.33
2091.0,0.0
2092.0,1.01
2093.0,7.95
2094.0,8.59
2095.0,9.64
2096.0,9.49
2097.0,9.25
2098.0,8.44
2099.0,13.63
2100.0,17.11
2101.0,19.93
2102.0,30.67
2103.0,49.93
2104.0,57.06
2105.0,34.61
2106.0,35.95
2107.0,33.68
2108.0,28.74
2109.0,20.08
2110.0,18.05
2111.0,17.27
2112.0,14.45
2113.0,6.84
2114.0,1.9
2115.0,0.98
2116.0,1.52
2117.0,3.98
2118.0,9.6
2119.0,9.7
2120.0,9.78
2121.0,7.12
2122.0,6.46
2123.0,7.99
2124.0,11.35
2125.0,15.24
2126.0,13.89
2127.0,13.82
2128.0,16.73
2129.0,15.79
2130.0,26.96
2131.0,51.98
2132.0,56.91
2133.0,32.27
2134.0,24.62
2135.0,23.96
2136.0,21.26
2137.0,19.51
2138.0,20.46
2139.0,17.72
2140.0,19.12
2141.0,24.59
2142.0,48.4
2143.0,52.53
2144.0,32.99
2145.0,27.7
2146.0,19.84
2147.0,19.91
2148.0,20.06
2149.0,19.17
2150.0,17.98
2151.0,16.93
2152.0,16.91
2153.0,16.91
2154.0,20.28
2155.0,31.0
2156.0,22.09
2157.0,17.06
2158.0,18.12
2159.0,16.69
2160.0,9.63
2161.0,4.68
2162.0,3.72
2163.0,7.85
2164.0,10.4
2165.0,14.25
2166.0,17.92
2167.0,18.8
2168.0,13.35
2169.0,4.5
2170.0,-0.38
2171.0,-2.34
2172.0,-2.51
2173.0,-2.71
2174.0,1.22
2175.0,-0.91
2176.0,-0.39
2177.0,-1.44
2178.0,1.5
2179.0,13.46
2180.0,14.35
2181.0,11.26
2182.0,12.77
2183.0,9.36
2184.0,10.92
2185.0,12.48
2186.0,15.27
2187.0,16.5
2188.0,18.63
2189.0,22.77
2190.0,18.14
2191.0,19.27
2192.0,21.28
2193.0,19.97
2194.0,20.55
2195.0,20.36
2196.0,20.29
2197.0,20.77
2198.0,19.81
2199.0,19.8
2200.0,20.01
2201.0,21.39
2202.0,24.69
2203.0,38.14
2204.0,26.65
2205.0,20.74
2206.0,18.82
2207.0,17.68
2208.0,18.43
2209.0,18.34
2210.0,18.35
2211.0,19.02
2212.0,19.39
2213.0,19.14
2214.0,20.08
2215.0,20.88
2216.0,22.9
2217.0,27.86
2218.0,25.92
2219.0,25.66
2220.0,26.04
2221.0,21.99
2222.0,23.37
2223.0,22.92
2224.0,22.09
2225.0,21.63
2226.0,25.77
2227.0,31.46
2228.0,23.92
2229.0,20.08
2230.0,17.46
2231.0,16.29
2232.0,15.8
2233.0,12.88
2234.0,11.87
2235.0,12.88
2236.0,13.39
2237.0,17.38
2238.0,21.42
2239.0,22.8
2240.0,17.05
2241.0,10.51
2242.0,3.83
2243.0,2.23
2244.0,2.23
2245.0,3.83
2246.0,4.42
2247.0,3.63
2248.0,2.48
2249.0,2.16
2250.0,11.88
2251.0,19.78
2252.0,13.16
2253.0,3.86
2254.0,5.16
2255.0,4.8
2256.0,-2.38
2257.0,-5.13
2258.0,-6.06
2259.0,-4.9
2260.0,-3.24
2261.0,-1.91
2262.0,-1.07
2263.0,-1.04
2264.0,-1.27
2265.0,-0.61
2266.0,-1.94
2267.0,-1.68
2268.0,-0.59
2269.0,0.56
2270.0,2.99
2271.0,3.39
2272.0,3.72
2273.0,4.01
2274.0,5.66
2275.0,12.28
2276.0,9.87
2277.0,4.58
2278.0,5.01
2279.0,4.3
2280.0,5.91
2281.0,1.74
2282.0,1.62
2283.0,3.34
2284.0,5.43
2285.0,14.92
2286.0,18.53
2287.0,19.32
2288.0,18.89
2289.0,17.99
2290.0,19.98
2291.0,22.08
2292.0,27.23
2293.0,33.7
2294.0,35.62
2295.0,51.66
2296.0,89.17
2297.0,74.14
2298.0,71.78
2299.0,111.35
2300.0,103.17
2301.0,34.01
2302.0,24.73
2303.0,21.08
2304.0,15.88
2305.0,14.96
2306.0,13.97
2307.0,13.17
2308.0,14.77
2309.0,17.08
2310.0,26.86
2311.0,24.36
2312.0,25.0
2313.0,24.98
2314.0,25.13
2315.0,30.94
2316.0,37.36
2317.0,51.21
2318.0,67.64
2319.0,150.63
2320.0,220.96
2321.0,201.86
2322.0,176.79
2323.0,188.59
2324.0,114.14
2325.0,28.75
2326.0,21.46
2327.0,17.33
2328.0,12.31
2329.0,8.73
2330.0,3.82
2331.0,8.88
2332.0,10.28
2333.0,14.04
2334.0,14.86
2335.0,15.61
2336.0,17.2
2337.0,14.52
2338.0,12.35
2339.0,12.84
2340.0,10.89
2341.0,12.97
2342.0,17.53
2343.0,28.69
2344.0,39.95
2345.0,29.48
2346.0,13.16
2347.0,22.83
2348.0,18.17
2349.0,8.69
2350.0,5.43
2351.0,3.95
2352.0,3.72
2353.0,5.75
2354.0,6.83
2355.0,9.47
2356.0,13.51
2357.0,18.43
2358.0,23.88
2359.0,22.82
2360.0,23.59
2361.0,20.63
2362.0,22.64
2363.0,24.58
2364.0,25.13
2365.0,25.8
2366.0,28.37
2367.0,33.02
2368.0,40.93
2369.0,42.8
2370.0,44.73
2371.0,85.48
2372.0,47.25
2373.0,24.36
2374.0,19.81
2375.0,17.17
2376.0,14.49
2377.0,6.52
2378.0,0.66
2379.0,-1.85
2380.0,-1.6
2381.0,0.31
2382.0,3.38
2383.0,5.92
2384.0,4.28
2385.0,6.17
2386.0,7.18
2387.0,11.39
2388.0,17.04
2389.0,20.13
2390.0,24.53
2391.0,30.68
2392.0,50.9
2393.0,68.55
2394.0,70.6
2395.0,128.51
2396.0,100.41
2397.0,31.36
2398.0,23.8
2399.0,20.09
2400.0,19.31
2401.0,17.05
2402.0,9.93
2403.0,5.16
2404.0,4.13
2405.0,5.09
2406.0,7.37
2407.0,6.73
2408.0,6.05
2409.0,5.48
2410.0,7.29
2411.0,11.7
2412.0,20.15
2413.0,29.47
2414.0,38.78
2415.0,61.84
2416.0,61.46
2417.0,53.84
2418.0,40.18
2419.0,59.93
2420.0,50.06
2421.0,21.73
2422.0,19.48
2423.0,15.79
2424.0,14.45
2425.0,11.28
2426.0,10.1
2427.0,10.57
2428.0,8.77
2429.0,11.42
2430.0,11.1
2431.0,13.17
2432.0,13.97
2433.0,16.66
2434.0,16.43
2435.0,18.5
2436.0,18.81
2437.0,20.33
2438.0,26.97
2439.0,49.63
2440.0,71.35
2441.0,66.8
2442.0,67.82
2443.0,80.45
2444.0,98.67
2445.0,32.62
2446.0,24.18
2447.0,21.89
2448.0,27.36
2449.0,24.38
2450.0,23.52
2451.0,22.68
2452.0,23.48
2453.0,24.87
2454.0,26.7
2455.0,27.03
2456.0,27.18
2457.0,29.29
2458.0,33.08
2459.0,43.81
2460.0,56.58
2461.0,70.95
2462.0,115.29
2463.0,132.95
2464.0,151.67
2465.0,121.68
2466.0,107.54
2467.0,120.91
2468.0,114.58
2469.0,35.55
2470.0,26.75
2471.0,24.28
2472.0,18.89
2473.0,17.68
2474.0,17.71
2475.0,17.98
2476.0,19.21
2477.0,22.37
2478.0,29.95
2479.0,29.57
2480.0,29.7
2481.0,35.27
2482.0,30.77
2483.0,31.55
2484.0,33.99
2485.0,32.06
2486.0,31.71
2487.0,34.73
2488.0,37.95
2489.0,34.76
2490.0,31.23
2491.0,36.08
2492.0,40.12
2493.0,24.96
2494.0,24.44
2495.0,20.21
2496.0,17.92
2497.0,17.43
2498.0,17.26
2499.0,17.5
2500.0,18.54
2501.0,21.51
2502.0,37.0
2503.0,33.46
2504.0,34.38
2505.0,34.45
2506.0,27.74
2507.0,22.15
2508.0,19.31
2509.0,20.08
2510.0,18.24
2511.0,21.27
2512.0,20.91
2513.0,18.05
2514.0,15.09
2515.0,13.67
2516.0,4.95
2517.0,-0.52
2518.0,0.76
2519.0,1.45
2520.0,21.25
2521.0,14.59
2522.0,17.41
2523.0,18.92
2524.0,20.53
2525.0,20.63
2526.0,21.02
2527.0,21.89
2528.0,24.31
2529.0,22.16
2530.0,23.39
2531.0,23.83
2532.0,24.67
2533.0,23.82
2534.0,24.97
2535.0,29.75
2536.0,26.91
2537.0,28.81
2538.0,39.17
2539.0,93.71
2540.0,112.61
2541.0,59.97
2542.0,37.64
2543.0,32.89
2544.0,28.72
2545.0,25.61
2546.0,25.25
2547.0,24.3
2548.0,24.37
2549.0,26.18
2550.0,32.6
2551.0,36.68
2552.0,42.82
2553.0,40.21
2554.0,35.01
2555.0,31.5
2556.0,35.12
2557.0,30.97
2558.0,30.51
2559.0,37.37
2560.0,39.88
2561.0,57.15
2562.0,98.76
2563.0,213.23
2564.0,220.01
2565.0,136.02
2566.0,39.59
2567.0,36.19
2568.0,27.81
2569.0,25.28
2570.0,20.61
2571.0,19.13
2572.0,19.34
2573.0,25.77
2574.0,74.99
2575.0,89.75
2576.0,69.98
2577.0,46.53
2578.0,39.96
2579.0,29.87
2580.0,29.41
2581.0,30.0
2582.0,28.58
2583.0,30.77
2584.0,35.72
2585.0,38.87
2586.0,56.6
2587.0,81.05
2588.0,53.02
2589.0,22.02
2590.0,18.41
2591.0,13.01
2592.0,1.96
2593.0,-0.72
2594.0,-1.52
2595.0,-0.67
2596.0,2.49
2597.0,3.28
2598.0,9.51
2599.0,7.98
2600.0,2.81
2601.0,1.16
2602.0,0.32
2603.0,-3.1
2604.0,-3.74
2605.0,-4.23
2606.0,-0.06
2607.0,4.11
2608.0,9.05
2609.0,14.52
2610.0,21.77
2611.0,74.95
2612.0,65.08
2613.0,24.41
2614.0,19.56
2615.0,18.59
2616.0,16.03
2617.0,16.32
2618.0,17.28
2619.0,19.1
2620.0,21.76
2621.0,29.36
2622.0,62.5
2623.0,74.12
2624.0,36.52
2625.0,27.24
2626.0,24.38
2627.0,23.22
2628.0,23.11
2629.0,20.39
2630.0,20.01
2631.0,20.11
2632.0,19.82
2633.0,19.43
2634.0,21.05
2635.0,35.6
2636.0,35.39
2637.0,22.5
2638.0,20.62
2639.0,17.17
2640.0,17.18
2641.0,15.45
2642.0,13.18
2643.0,13.2
2644.0,12.95
2645.0,20.39
2646.0,33.4
2647.0,28.65
2648.0,18.45
2649.0,17.23
2650.0,8.25
2651.0,5.09
2652.0,3.92
2653.0,3.3
2654.0,2.87
2655.0,2.05
2656.0,0.54
2657.0,-1.43
2658.0,6.8
2659.0,19.37
2660.0,19.79
2661.0,10.69
2662.0,8.39
2663.0,6.43
2664.0,10.74
2665.0,8.7
2666.0,7.93
2667.0,8.58
2668.0,9.72
2669.0,15.53
2670.0,22.84
2671.0,22.73
2672.0,21.05
2673.0,20.62
2674.0,21.06
2675.0,21.86
2676.0,16.26
2677.0,16.48
2678.0,16.12
2679.0,10.34
2680.0,9.31
2681.0,2.29
2682.0,4.45
2683.0,19.81
2684.0,20.38
2685.0,12.94
2686.0,15.53
2687.0,15.96
2688.0,14.42
2689.0,12.27
2690.0,14.4
2691.0,14.55
2692.0,17.43
2693.0,19.32
2694.0,21.49
2695.0,21.21
2696.0,21.4
2697.0,24.19
2698.0,25.43
2699.0,29.11
2700.0,39.01
2701.0,45.53
2702.0,56.85
2703.0,94.98
2704.0,147.68
2705.0,152.81
2706.0,105.84
2707.0,144.31
2708.0,74.62
2709.0,28.8
2710.0,22.76
2711.0,19.06
2712.0,16.07
2713.0,9.98
2714.0,6.06
2715.0,2.09
2716.0,2.1
2717.0,2.87
2718.0,6.15
2719.0,4.35
2720.0,1.38
2721.0,-0.22
2722.0,-4.19
2723.0,-3.79
2724.0,-3.02
2725.0,1.38
2726.0,3.92
2727.0,9.7
2728.0,17.94
2729.0,12.55
2730.0,13.19
2731.0,29.65
2732.0,21.17
2733.0,11.68
2734.0,3.13
2735.0,1.39
2736.0,-0.39
2737.0,-1.37
2738.0,-3.81
2739.0,-2.13
2740.0,-1.32
2741.0,2.43
2742.0,5.0
2743.0,4.27
2744.0,0.13
2745.0,0.37
2746.0,0.09
2747.0,0.29
2748.0,1.67
2749.0,9.68
2750.0,13.42
2751.0,22.2
2752.0,25.83
2753.0,21.39
2754.0,22.95
2755.0,32.02
2756.0,20.93
2757.0,11.54
2758.0,5.22
2759.0,0.91
2760.0,2.29
2761.0,0.55
2762.0,0.05
2763.0,1.61
2764.0,5.03
2765.0,18.0
2766.0,19.8
2767.0,19.51
2768.0,20.66
2769.0,20.62
2770.0,13.93
2771.0,7.5
2772.0,5.32
2773.0,9.06
2774.0,7.59
2775.0,8.11
2776.0,13.2
2777.0,13.55
2778.0,18.57
2779.0,23.12
2780.0,23.92
2781.0,11.3
2782.0,16.24
2783.0,18.69
2784.0,21.02
2785.0,19.13
2786.0,18.72
2787.0,20.35
2788.0,21.24
2789.0,25.71
2790.0,29.46
2791.0,24.79
2792.0,21.54
2793.0,22.34
2794.0,24.08
2795.0,27.43
2796.0,30.3
2797.0,37.39
2798.0,39.82
2799.0,52.05
2800.0,85.12
2801.0,56.07
2802.0,43.15
2803.0,37.71
2804.0,34.27
2805.0,28.04
2806.0,24.54
2807.0,21.2
2808.0,21.57
2809.0,18.43
2810.0,16.53
2811.0,16.25
2812.0,17.98
2813.0,20.18
2814.0,22.51
2815.0,18.19
2816.0,16.18
2817.0,17.74
2818.0,16.97
2819.0,15.32
2820.0,18.62
2821.0,19.3
2822.0,18.82
2823.0,19.89
2824.0,20.94
2825.0,24.01
2826.0,29.4
2827.0,46.19
2828.0,68.79
2829.0,31.8
2830.0,30.58
2831.0,27.01
2832.0,22.92
2833.0,20.85
2834.0,19.95
2835.0,19.72
2836.0,19.52
2837.0,21.15
2838.0,25.13
2839.0,26.99
2840.0,28.14
2841.0,27.51
2842.0,24.02
2843.0,23.54
2844.0,29.95
2845.0,30.61
2846.0,30.11
2847.0,30.4
2848.0,33.81
2849.0,34.45
2850.0,35.96
2851.0,54.72
2852.0,75.9
2853.0,34.65
2854.0,32.08
2855.0,29.19
2856.0,33.91
2857.0,25.83
2858.0,24.02
2859.0,23.66
2860.0,23.73
2861.0,24.5
2862.0,29.96
2863.0,29.13
2864.0,33.08
2865.0,38.31
2866.0,38.57
2867.0,36.63
2868.0,38.7
2869.0,36.14
2870.0,36.19
2871.0,38.11
2872.0,38.93
2873.0,35.92
2874.0,35.13
2875.0,47.4
2876.0,49.85
2877.0,34.65
2878.0,30.59
2879.0,25.94
2880.0,20.33
2881.0,19.2
2882.0,18.39
2883.0,17.0
2884.0,17.03
2885.0,16.83
2886.0,19.47
2887.0,19.19
2888.0,20.58
2889.0,20.59
2890.0,19.92
2891.0,19.34
2892.0,16.02
2893.0,14.28
2894.0,14.17
2895.0,15.76
2896.0,17.07
2897.0,17.38
2898.0,19.43
2899.0,28.37
2900.0,26.63
2901.0,19.21
2902.0,16.76
2903.0,13.82
2904.0,9.08
2905.0,0.45
2906.0,-0.01
2907.0,0.48
2908.0,2.27
2909.0,8.23
2910.0,16.1
2911.0,16.57
2912.0,18.48
2913.0,12.76
2914.0,14.95
2915.0,20.7
2916.0,26.71
2917.0,33.66
2918.0,53.34
2919.0,65.59
2920.0,84.82
2921.0,52.7
2922.0,44.27
2923.0,44.82
2924.0,40.13
2925.0,31.88
2926.0,21.38
2927.0,18.56
2928.0,18.26
2929.0,17.04
2930.0,14.75
2931.0,14.66
2932.0,15.11
2933.0,17.13
2934.0,18.96
2935.0,14.75
2936.0,9.79
2937.0,7.43
2938.0,8.42
2939.0,14.59
2940.0,16.23
2941.0,19.93
2942.0,22.66
2943.0,24.83
2944.0,28.77
2945.0,27.27
2946.0,32.21
2947.0,61.38
2948.0,70.6
2949.0,29.1
2950.0,24.73
2951.0,20.99
2952.0,20.22
2953.0,17.63
2954.0,16.2
2955.0,15.47
2956.0,15.81
2957.0,20.82
2958.0,24.22
2959.0,23.14
2960.0,22.09
2961.0,21.28
2962.0,18.62
2963.0,19.13
2964.0,19.72
2965.0,22.01
2966.0,24.03
2967.0,28.6
2968.0,37.69
2969.0,35.26
2970.0,33.51
2971.0,41.18
2972.0,32.37
2973.0,20.87
2974.0,17.36
2975.0,14.02
2976.0,14.72
2977.0,14.45
2978.0,14.25
2979.0,16.55
2980.0,19.83
2981.0,20.48
2982.0,23.41
2983.0,22.38
2984.0,22.73
2985.0,22.27
2986.0,23.02
2987.0,27.54
2988.0,25.94
2989.0,27.86
2990.0,28.93
2991.0,34.3
2992.0,41.39
2993.0,44.81
2994.0,33.77
2995.0,56.68
2996.0,36.02
2997.0,25.46
2998.0,22.16
2999.0,19.89
3000.0,15.28
3001.0,11.45
3002.0,9.32
3003.0,3.24
3004.0,6.2
3005.0,12.69
3006.0,21.17
3007.0,14.23
3008.0,9.12
3009.0,3.13
3010.0,-2.94
3011.0,-3.73
3012.0,-2.96
3013.0,-0.23
3014.0,1.66
3015.0,1.83
3016.0,3.17
3017.0,-3.68
3018.0,-0.18
3019.0,6.14
3020.0,3.66
3021.0,-1.3
3022.0,-0.33
3023.0,-1.44
3024.0,-2.51
3025.0,-4.47
3026.0,-5.83
3027.0,-6.15
3028.0,-6.0
3029.0,-6.36
3030.0,-4.19
3031.0,-4.31
3032.0,-3.7
3033.0,-3.39
3034.0,-3.71
3035.0,-3.71
3036.0,-2.37
3037.0,-0.84
3038.0,0.02
3039.0,-0.29
3040.0,1.58
3041.0,-1.85
3042.0,-1.43
3043.0,4.09
3044.0,9.55
3045.0,4.81
3046.0,1.16
3047.0,0.84
3048.0,7.22
3049.0,7.03
3050.0,4.52
3051.0,5.66
3052.0,9.16
3053.0,14.77
3054.0,19.03
3055.0,18.03
3056.0,19.32
3057.0,17.14
3058.0,15.12
3059.0,19.53
3060.0,29.01
3061.0,28.16
3062.0,29.62
3063.0,44.31
3064.0,60.31
3065.0,46.53
3066.0,33.24
3067.0,36.26
3068.0,36.72
3069.0,26.51
3070.0,22.73
3071.0,18.28
3072.0,17.99
3073.0,13.5
3074.0,15.03
3075.0,18.1
3076.0,21.2
3077.0,23.83
3078.0,24.49
3079.0,23.45
3080.0,22.95
3081.0,23.47
3082.0,24.77
3083.0,25.0
3084.0,26.86
3085.0,28.62
3086.0,31.64
3087.0,32.09
3088.0,34.74
3089.0,26.5
3090.0,24.4
3091.0,26.75
3092.0,25.79
3093.0,21.09
3094.0,19.17
3095.0,19.59
3096.0,22.64
3097.0,21.87
3098.0,21.77
3099.0,21.83
3100.0,22.56
3101.0,24.66
3102.0,27.1
3103.0,24.95
3104.0,24.53
3105.0,24.63
3106.0,21.24
3107.0,22.28
3108.0,25.02
3109.0,25.07
3110.0,24.34
3111.0,23.82
3112.0,24.1
3113.0,19.81
3114.0,17.22
3115.0,25.3
3116.0,30.28
3117.0,18.86
3118.0,21.51
3119.0,19.02
3120.0,17.02
3121.0,17.06
3122.0,16.69
3123.0,16.55
3124.0,16.17
3125.0,16.68
3126.0,18.67
3127.0,16.09
3128.0,18.72
3129.0,21.79
3130.0,22.49
3131.0,25.44
3132.0,27.08
3133.0,28.44
3134.0,29.09
3135.0,30.01
3136.0,31.48
3137.0,32.29
3138.0,35.74
3139.0,44.22
3140.0,48.08
3141.0,30.05
3142.0,24.54
3143.0,21.83
3144.0,21.88
3145.0,19.8
3146.0,19.92
3147.0,20.43
3148.0,21.22
3149.0,22.92
3150.0,28.05
3151.0,26.95
3152.0,26.36
3153.0,26.59
3154.0,26.06
3155.0,26.62
3156.0,27.65
3157.0,28.01
3158.0,29.12
3159.0,31.34
3160.0,32.77
3161.0,28.73
3162.0,26.15
3163.0,33.06
3164.0,24.97
3165.0,19.38
3166.0,20.5
3167.0,17.9
3168.0,17.66
3169.0,13.89
3170.0,12.63
3171.0,11.95
3172.0,14.81
3173.0,19.57
3174.0,24.32
3175.0,21.67
3176.0,18.52
3177.0,13.95
3178.0,7.37
3179.0,7.75
3180.0,12.64
3181.0,13.67
3182.0,16.12
3183.0,17.79
3184.0,15.11
3185.0,9.67
3186.0,16.86
3187.0,20.01
3188.0,22.3
3189.0,16.82
3190.0,14.59
3191.0,12.92
