Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,96261,-,-,-,35.33,-118.74,-8,320,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2019,9,18,14,30,897,88,662,0,29,975,296,3.6,0.25
2019,9,18,15,30,824,77,474,0.4,28.6,975,296,3.5,0.25
2019,9,18,16,30,684,59,259,0.7000000000000001,25.900000000000002,974,300,2.5,0.25
2019,9,18,17,30,336,30,59,1.1,23.1,975,306,1.4000000000000001,0.25
2019,9,18,18,30,0,0,0,1.7000000000000002,21.3,975,311,1,0.25
2019,9,18,19,30,0,0,0,2.3000000000000003,20.8,975,300,0.9,0.25
2019,9,18,20,30,0,0,0,2.9000000000000004,20,975,283,1,0.25
2019,9,18,21,30,0,0,0,4,18.900000000000002,975,273,1.1,0.25
2019,9,18,22,30,0,0,0,6,17.8,975,271,1,0.25
2019,9,18,23,30,0,0,0,8.6,16.8,975,273,0.9,0.25
2019,9,19,0,30,0,0,0,11.100000000000001,16.3,975,281,0.9,0.25
2019,9,19,1,30,0,0,0,12.8,16.400000000000002,975,294,1,0.25
2019,9,19,2,30,0,0,0,13.4,16.400000000000002,975,305,1.3,0.25
2019,9,19,3,30,0,0,0,13.4,16.3,975,310,1.6,0.25
2019,9,19,4,30,0,0,0,13.100000000000001,16.1,975,313,1.9000000000000001,0.25
2019,9,19,5,30,0,0,0,12.700000000000001,16,975,314,2.2,0.25
2019,9,19,6,30,343,58,114,12,16.6,976,309,2.4000000000000004,0.25
2019,9,19,7,30,351,84,212,11.3,18.1,976,300,2.6,0.25
2019,9,19,8,30,15,164,172,10.600000000000001,20.3,976,294,3,0.25
2019,9,19,9,30,152,224,328,9.4,22.6,976,293,3.6,0.25
2019,9,19,10,30,105,354,436,7.9,24.400000000000002,975,295,4.2,0.25
2019,9,19,11,30,53,298,342,6.7,25.6,975,298,4.6000000000000005,0.25
2019,9,19,12,30,251,305,510,6,26.3,975,300,4.800000000000001,0.25
2019,9,19,13,30,351,259,523,5.6000000000000005,26.400000000000002,974,302,4.9,0.25
2019,9,19,14,30,715,134,588,5.4,25.900000000000002,974,302,4.800000000000001,0.25
2019,9,19,15,30,736,94,445,5,25.6,974,301,4.800000000000001,0.25
2019,9,19,16,30,674,62,256,4.800000000000001,23.5,973,302,3.8000000000000003,0.25
2019,9,19,17,30,306,30,55,5,20.900000000000002,973,304,2.4000000000000004,0.25
2019,9,19,18,30,0,0,0,6,18.8,974,310,1.6,0.25
2019,9,19,19,30,0,0,0,6.800000000000001,18,974,319,1.6,0.25
2019,9,19,20,30,0,0,0,7.300000000000001,17.2,974,325,1.4000000000000001,0.25
2019,9,19,21,30,0,0,0,7.7,16.400000000000002,974,330,1.2000000000000002,0.25
2019,9,19,22,30,0,0,0,8,15.700000000000001,975,337,1.1,0.25
2019,9,19,23,30,0,0,0,8.1,15.3,975,346,1.1,0.25
2019,9,20,0,30,0,0,0,8.200000000000001,15,975,353,1,0.25
2019,9,20,1,30,0,0,0,8.1,14.8,975,357,0.8,0.25
2019,9,20,2,30,0,0,0,8,14.700000000000001,975,183,0.7000000000000001,0.25
2019,9,20,3,30,0,0,0,8.1,14.5,975,19,0.5,0.25
2019,9,20,4,30,0,0,0,8.200000000000001,14.100000000000001,975,48,0.5,0.25
2019,9,20,5,30,0,0,0,8.4,14.3,976,75,0.5,0.25
2019,9,20,6,30,463,46,120,8.6,16.2,976,60,0.8,0.25
2019,9,20,7,30,714,74,332,8.700000000000001,19.200000000000003,977,187,1.2000000000000002,0.25
2019,9,20,8,30,831,91,539,7.6000000000000005,22.200000000000003,977,326,1.8,0.25
2019,9,20,9,30,890,102,709,5.6000000000000005,24.900000000000002,976,307,2.3000000000000003,0.25
2019,9,20,10,30,919,110,826,3.4000000000000004,27,976,297,2.7,0.25
2019,9,20,11,30,931,113,879,2.3000000000000003,28.400000000000002,976,292,3,0.25
2019,9,20,12,30,923,114,864,1.9000000000000001,29.200000000000003,975,289,3.2,0.25
2019,9,20,13,30,893,113,780,1.5,29.400000000000002,975,290,3.4000000000000004,0.25
2019,9,20,14,30,847,104,638,1.7000000000000002,28.8,974,294,3.5,0.25
2019,9,20,15,30,765,91,452,2,28.3,974,296,3.5,0.25
2019,9,20,16,30,606,68,240,2.3000000000000003,25.400000000000002,975,301,2.7,0.25
2019,9,20,17,30,232,29,47,3,22.200000000000003,975,304,1.6,0.25
2019,9,20,18,30,0,0,0,3.8000000000000003,19.8,976,313,1.1,0.25
2019,9,20,19,30,0,0,0,4.4,19.1,976,328,1.1,0.25
2019,9,20,20,30,0,0,0,4.800000000000001,18.7,976,347,1.1,0.25
2019,9,20,21,30,0,0,0,5.2,18.400000000000002,976,185,1.1,0.25
2019,9,20,22,30,0,0,0,5.4,18.1,976,20,1,0.25
2019,9,20,23,30,0,0,0,5.6000000000000005,18,976,36,0.9,0.25
2019,9,21,0,30,0,0,0,5.800000000000001,18.2,976,55,0.8,0.25
2019,9,21,1,30,0,0,0,5.800000000000001,18.2,976,74,0.7000000000000001,0.25
2019,9,21,2,30,0,0,0,5.800000000000001,17.900000000000002,976,82,0.7000000000000001,0.25
2019,9,21,3,30,0,0,0,5.7,17.2,976,84,0.8,0.25
2019,9,21,4,30,0,0,0,5.6000000000000005,16.5,976,87,0.9,0.25
2019,9,21,5,30,0,0,0,5.5,16.8,976,88,0.9,0.25
2019,9,21,6,30,461,44,116,5.300000000000001,19.400000000000002,976,85,1.1,0.25
2019,9,21,7,30,718,71,328,5.1000000000000005,23.700000000000003,977,92,1.2000000000000002,0.25
2019,9,21,8,30,837,86,535,3.1,27.6,977,132,1.1,0.25
2019,9,21,9,30,901,94,706,0.1,30.400000000000002,976,174,1.3,0.25
2019,9,21,10,30,939,99,827,-1.3,32.2,976,190,1.5,0.25
2019,9,21,11,30,951,103,882,-2.1,33.5,975,195,1.6,0.25
2019,9,21,12,30,948,102,868,-2.5,34.2,974,204,1.5,0.25
2019,9,21,13,30,931,99,790,-3,34.4,974,220,1.5,0.25
2019,9,21,14,30,888,92,648,-3.5,34,973,240,1.5,0.25
2019,9,21,15,30,811,80,459,-3.8000000000000003,33.7,973,250,1.6,0.25
2019,9,21,16,30,659,62,245,-3.9000000000000004,30.1,973,279,1.2000000000000002,0.25
2019,9,21,17,30,270,28,47,-3.2,26.5,974,307,0.9,0.25
2019,9,21,18,30,0,0,0,-2.3000000000000003,24.400000000000002,974,168,1,0.25
2019,9,21,19,30,0,0,0,-1.6,23.5,975,31,1,0.25
2019,9,21,20,30,0,0,0,-1.4000000000000001,23,975,60,1,0.25
2019,9,21,21,30,0,0,0,-1.5,22.8,975,77,1.1,0.25
2019,9,21,22,30,0,0,0,-1.7000000000000002,22.3,975,85,1.1,0.25
2019,9,21,23,30,0,0,0,-1.9000000000000001,21.5,975,88,1.2000000000000002,0.25
2019,9,22,0,30,0,0,0,-2.2,20.8,975,90,1.3,0.25
2019,9,22,1,30,0,0,0,-2.4000000000000004,20.200000000000003,975,93,1.3,0.25
2019,9,22,2,30,0,0,0,-2.5,19.5,975,91,1.3,0.25
2019,9,22,3,30,0,0,0,-2.5,19,975,89,1.4000000000000001,0.25
2019,9,22,4,30,0,0,0,-2.6,18.8,975,90,1.4000000000000001,0.25
2019,9,22,5,30,0,0,0,-2.6,19.400000000000002,976,92,1.3,0.25
2019,9,22,6,30,251,49,88,-2.4000000000000004,22.400000000000002,976,93,1.5,0.25
2019,9,22,7,30,506,96,276,-2.2,26.6,976,98,2.1,0.25
2019,9,22,8,30,531,162,445,-2.5,29.8,976,113,2.3000000000000003,0.25
2019,9,22,9,30,580,206,598,-4.1000000000000005,31.900000000000002,976,137,2.1,0.25
2019,9,22,10,30,581,255,703,-4.3,33.2,976,162,1.8,0.25
2019,9,22,11,30,570,284,749,-3.9000000000000004,34,976,187,1.6,0.25
2019,9,22,12,30,519,297,714,-3.4000000000000004,34.5,975,214,1.7000000000000002,0.25
2019,9,22,13,30,578,236,662,-3,34.7,975,238,1.9000000000000001,0.25
2019,9,22,14,30,463,220,508,-2.4000000000000004,34.5,974,256,2.3000000000000003,0.25
2019,9,22,15,30,702,101,426,-1.7000000000000002,34.300000000000004,974,264,2.5,0.25
2019,9,22,16,30,611,65,232,-1.1,31,974,291,1.7000000000000002,0.24
2019,9,22,17,30,215,26,40,-0.5,27.200000000000003,975,316,1.1,0.24
2019,9,22,18,30,0,0,0,0,25.1,975,336,1.2000000000000002,0.24
2019,9,22,19,30,0,0,0,0.2,24.700000000000003,976,345,1.1,0.24
2019,9,22,20,30,0,0,0,0.1,24.700000000000003,976,344,0.9,0.24
2019,9,22,21,30,0,0,0,0.1,24.5,976,268,0.5,0.24
2019,9,22,22,30,0,0,0,0.2,23.900000000000002,976,186,0.4,0.24
2019,9,22,23,30,0,0,0,0.30000000000000004,23.200000000000003,976,179,0.5,0.24
2019,9,23,0,30,0,0,0,0.6000000000000001,22.6,976,178,0.5,0.24
2019,9,23,1,30,0,0,0,1.2000000000000002,21.8,976,167,0.5,0.24
2019,9,23,2,30,0,0,0,2,21,975,151,0.6000000000000001,0.24
2019,9,23,3,30,0,0,0,2.7,20.3,976,131,0.7000000000000001,0.24
2019,9,23,4,30,0,0,0,3.2,19.5,976,110,0.7000000000000001,0.24
2019,9,23,5,30,0,0,0,3.6,19.200000000000003,976,94,0.7000000000000001,0.24
2019,9,23,6,30,387,47,106,3.9000000000000004,21.3,977,85,0.8,0.24
2019,9,23,7,30,662,79,313,4.3,24.700000000000003,977,153,0.8,0.24
2019,9,23,8,30,791,96,516,4.3,28,977,237,1.4000000000000001,0.24
2019,9,23,9,30,867,105,688,3.7,30.3,977,257,2.4000000000000004,0.24
2019,9,23,10,30,910,108,807,3.7,31.6,976,271,3,0.24
2019,9,23,11,30,930,108,863,3.9000000000000004,32.4,976,284,3.4000000000000004,0.24
2019,9,23,12,30,929,106,849,4.1000000000000005,32.800000000000004,975,296,3.6,0.24
2019,9,23,13,30,913,101,770,4.2,32.6,975,306,3.6,0.24
2019,9,23,14,30,872,92,630,4.3,31.900000000000002,974,315,3.4000000000000004,0.24
2019,9,23,15,30,791,80,442,4.2,31.5,974,318,3.2,0.24
2019,9,23,16,30,610,64,227,4.3,28.5,975,320,2.1,0.24
2019,9,23,17,30,188,25,37,4.6000000000000005,25.1,975,313,1.2000000000000002,0.24
2019,9,23,18,30,0,0,0,5,22.8,976,311,1,0.24
2019,9,23,19,30,0,0,0,5.300000000000001,21.8,976,318,1,0.24
2019,9,23,20,30,0,0,0,5.4,21,977,324,1,0.24
2019,9,23,21,30,0,0,0,5.4,20.6,977,325,1,0.24
2019,9,23,22,30,0,0,0,5.5,20.400000000000002,977,327,0.8,0.24
2019,9,23,23,30,0,0,0,5.5,20.200000000000003,977,204,0.5,0.24
2019,9,24,0,30,0,0,0,5.300000000000001,19.700000000000003,977,89,0.7000000000000001,0.24
2019,9,24,1,30,0,0,0,5.1000000000000005,19.1,977,100,1,0.24
2019,9,24,2,30,0,0,0,4.9,18.900000000000002,977,97,1.1,0.24
2019,9,24,3,30,0,0,0,4.6000000000000005,18.8,977,95,1.2000000000000002,0.24
2019,9,24,4,30,0,0,0,4.4,18.7,977,96,1.2000000000000002,0.24
2019,9,24,5,30,0,0,0,4.3,19.3,978,99,1.2000000000000002,0.24
2019,9,24,6,30,397,47,106,4.3,22.5,978,103,1.4000000000000001,0.24
2019,9,24,7,30,676,75,312,4.4,27.5,979,98,1.9000000000000001,0.24
2019,9,24,8,30,805,90,515,3.7,31.700000000000003,979,81,2.1,0.24
2019,9,24,9,30,873,99,683,2.9000000000000004,34.5,978,51,1.7000000000000002,0.24
2019,9,24,10,30,909,105,800,2.4000000000000004,36.2,978,178,1.4000000000000001,0.24
2019,9,24,11,30,924,107,853,1.8,37.4,977,316,1.9000000000000001,0.24
2019,9,24,12,30,920,105,837,1.4000000000000001,37.800000000000004,976,304,2.6,0.24
2019,9,24,13,30,897,102,756,1.3,37.7,975,300,3.2,0.24
2019,9,24,14,30,853,94,616,1.2000000000000002,37.1,975,298,3.4000000000000004,0.24
2019,9,24,15,30,772,82,431,1.3,36.7,975,297,3.5,0.24
2019,9,24,16,30,610,61,221,1.4000000000000001,32.9,975,297,2.5,0.24
2019,9,24,17,30,202,23,34,2.1,28.700000000000003,975,302,1.4000000000000001,0.24
2019,9,24,18,30,0,0,0,2.9000000000000004,26,975,316,1.1,0.24
2019,9,24,19,30,0,0,0,3.5,25,975,331,1.1,0.24
2019,9,24,20,30,0,0,0,3.8000000000000003,24.5,975,336,1.1,0.24
2019,9,24,21,30,0,0,0,4,24.1,975,330,1,0.24
2019,9,24,22,30,0,0,0,4.2,23.6,975,318,0.8,0.24
2019,9,24,23,30,0,0,0,4.4,23.3,974,302,0.6000000000000001,0.24
2019,9,25,0,30,0,0,0,4.6000000000000005,22.900000000000002,974,237,0.5,0.24
2019,9,25,1,30,0,0,0,5.1000000000000005,22.1,973,165,0.6000000000000001,0.24
2019,9,25,2,30,0,0,0,5.800000000000001,21.3,973,138,0.8,0.24
2019,9,25,3,30,0,0,0,6.5,21,973,124,1,0.24
2019,9,25,4,30,0,0,0,7,20.6,973,114,1.1,0.24
2019,9,25,5,30,0,0,0,7.4,21.1,973,107,1.1,0.24
2019,9,25,6,30,430,41,104,7.7,24.1,973,104,1.6,0.24
2019,9,25,7,30,692,69,309,7.9,28.700000000000003,974,98,2.5,0.24
2019,9,25,8,30,808,84,508,6.9,33.1,974,91,3.5,0.24
2019,9,25,9,30,866,95,672,4.9,36.2,973,90,3.8000000000000003,0.24
2019,9,25,10,30,894,102,783,5,37.800000000000004,973,91,3.4000000000000004,0.24
2019,9,25,11,30,905,105,833,5.4,38.800000000000004,972,90,2.9000000000000004,0.24
2019,9,25,12,30,898,105,816,5.7,39.5,971,80,2,0.24
2019,9,25,13,30,875,100,734,5.7,39.800000000000004,971,205,1.4000000000000001,0.24
2019,9,25,14,30,514,181,493,5.6000000000000005,39.5,970,325,1.9000000000000001,0.24
2019,9,25,15,30,567,111,365,5.5,39.2,970,313,2.5,0.24
2019,9,25,16,30,543,63,203,5.4,35.800000000000004,970,316,2.4000000000000004,0.24
2019,9,25,17,30,155,22,30,5.6000000000000005,32.1,971,325,1.4000000000000001,0.24
2019,9,25,18,30,0,0,0,5.9,29.6,972,335,1,0.24
2019,9,25,19,30,0,0,0,6.4,28.5,972,328,0.9,0.24
2019,9,25,20,30,0,0,0,7.2,27.6,973,284,0.8,0.24
2019,9,25,21,30,0,0,0,8.1,26.3,973,242,0.9,0.24
2019,9,25,22,30,0,0,0,9.1,25,973,232,0.9,0.24
2019,9,25,23,30,0,0,0,10.200000000000001,24.3,973,232,0.9,0.24
2019,9,26,0,30,0,0,0,11.200000000000001,23.8,973,227,0.8,0.24
2019,9,26,1,30,0,0,0,11.8,23.200000000000003,973,214,0.8,0.24
2019,9,26,2,30,0,0,0,12.4,22.5,974,193,0.9,0.24
2019,9,26,3,30,0,0,0,12.9,21.900000000000002,974,171,1,0.24
2019,9,26,4,30,0,0,0,13.3,21.400000000000002,975,156,1,0.24
2019,9,26,5,30,0,0,0,13.600000000000001,21.6,975,146,1.2000000000000002,0.24
2019,9,26,6,30,290,49,91,13.8,23.5,976,149,1.5,0.24
2019,9,26,7,30,558,90,282,14.5,26.1,977,190,1.5,0.24
2019,9,26,8,30,691,115,475,15.200000000000001,28.5,977,243,1.5,0.24
2019,9,26,9,30,709,146,616,15.100000000000001,30.400000000000002,977,269,2.1,0.24
2019,9,26,10,30,203,332,486,14.600000000000001,31.900000000000002,976,282,2.8000000000000003,0.24
2019,9,26,11,30,590,243,715,14,32.800000000000004,976,291,3.4000000000000004,0.24
2019,9,26,12,30,676,191,723,13.600000000000001,33,975,297,3.9000000000000004,0.24
2019,9,26,13,30,312,281,506,13.4,32.9,975,299,4.2,0.24
2019,9,26,14,30,770,111,575,12.9,32.6,975,299,4.3,0.24
2019,9,26,15,30,677,95,395,12.3,32.300000000000004,974,299,4.3,0.24
2019,9,26,16,30,510,67,196,11.8,30,975,301,3.5,0.24
2019,9,26,17,30,122,19,25,11.600000000000001,27.200000000000003,975,302,2.2,0.24
2019,9,26,18,30,0,0,0,11.8,25,976,303,1.5,0.24
2019,9,26,19,30,0,0,0,11.9,23.8,976,305,1.4000000000000001,0.24
2019,9,26,20,30,0,0,0,12.100000000000001,22.8,977,311,1.4000000000000001,0.24
2019,9,26,21,30,0,0,0,12.5,21.8,977,321,1.4000000000000001,0.24
2019,9,26,22,30,0,0,0,13.100000000000001,20.900000000000002,977,330,1.5,0.24
2019,9,26,23,30,0,0,0,13.600000000000001,20.1,977,335,1.6,0.24
2019,9,27,0,30,0,0,0,14,19.400000000000002,977,336,1.6,0.24
2019,9,27,1,30,0,0,0,14.100000000000001,18.6,976,332,1.4000000000000001,0.24
2019,9,27,2,30,0,0,0,14.4,18.3,976,325,1.6,0.24
2019,9,27,3,30,0,0,0,14.700000000000001,18.2,976,317,2.1,0.24
2019,9,27,4,30,0,0,0,15,18.1,976,310,2.4000000000000004,0.24
2019,9,27,5,30,0,0,0,15,18.1,976,306,2.7,0.24
2019,9,27,6,30,280,53,92,14.9,19,977,306,3.3000000000000003,0.24
2019,9,27,7,30,564,94,287,14.600000000000001,20.6,977,306,3.8000000000000003,0.24
2019,9,27,8,30,727,111,488,14.200000000000001,22.400000000000002,976,302,3.8000000000000003,0.24
2019,9,27,9,30,826,111,656,14.100000000000001,24.3,976,296,3.7,0.24
2019,9,27,10,30,886,107,775,14,26.3,975,291,3.8000000000000003,0.24
2019,9,27,11,30,910,105,829,13.4,28.1,974,289,4,0.24
2019,9,27,12,30,906,105,814,12.600000000000001,29.400000000000002,973,290,4.1000000000000005,0.24
2019,9,27,13,30,877,105,732,11.600000000000001,29.900000000000002,972,293,4.2,0.24
2019,9,27,14,30,837,94,594,10.700000000000001,29.700000000000003,972,296,4.1000000000000005,0.24
2019,9,27,15,30,754,80,410,10.100000000000001,29.5,971,297,4.1000000000000005,0.24
2019,9,27,16,30,584,59,203,10,26.900000000000002,971,301,2.8000000000000003,0.24
2019,9,27,17,30,148,19,25,10.100000000000001,24,971,303,1.6,0.24
2019,9,27,18,30,0,0,0,10.4,21.900000000000002,971,301,1.1,0.24
2019,9,27,19,30,0,0,0,10.5,21,971,296,1.2000000000000002,0.24
2019,9,27,20,30,0,0,0,10.700000000000001,20.200000000000003,971,293,1.3,0.24
2019,9,27,21,30,0,0,0,11.3,19.3,971,295,1.3,0.24
2019,9,27,22,30,0,0,0,12.3,18.400000000000002,971,301,1.3,0.24
2019,9,27,23,30,0,0,0,13.4,17.6,971,309,1.3,0.24
2019,9,28,0,30,0,0,0,14,17.6,971,315,1.7000000000000002,0.24
2019,9,28,1,30,0,0,0,14.4,17.7,971,315,2.2,0.24
2019,9,28,2,30,0,0,0,14.600000000000001,17.6,971,316,2.3000000000000003,0.24
2019,9,28,3,30,0,0,0,14.4,17.3,971,320,2.3000000000000003,0.24
2019,9,28,4,30,0,0,0,14,17,971,324,2.1,0.24
2019,9,28,5,30,0,0,0,13.700000000000001,16.900000000000002,971,327,2.1,0.24
2019,9,28,6,30,239,43,76,13.4,17.2,971,324,2.3000000000000003,0.24
2019,9,28,7,30,81,66,93,13,18.2,971,316,2.7,0.24
2019,9,28,8,30,31,194,210,12.600000000000001,19.400000000000002,972,310,3,0.24
2019,9,28,9,30,400,233,495,12.100000000000001,20.6,971,306,3.2,0.24
2019,9,28,10,30,709,187,719,11.200000000000001,22,971,302,3.4000000000000004,0.24
2019,9,28,11,30,838,141,805,10,23.5,971,299,3.7,0.24
2019,9,28,12,30,931,103,828,8.5,24.400000000000002,970,298,4.1000000000000005,0.24
2019,9,28,13,30,921,96,750,6.7,24.700000000000003,969,297,4.3,0.24
2019,9,28,14,30,886,86,611,4.9,24.3,969,295,4.4,0.24
2019,9,28,15,30,807,74,423,2.9000000000000004,24,968,293,4.4,0.24
2019,9,28,16,30,641,55,210,1.2000000000000002,21.5,968,285,3.7,0.24
2019,9,28,17,30,175,18,25,0.4,18.8,969,281,2.8000000000000003,0.24
2019,9,28,18,30,0,0,0,0.9,16.8,970,279,3,0.24
2019,9,28,19,30,0,0,0,2.2,15.3,970,282,3.8000000000000003,0.24
2019,9,28,20,30,0,0,0,4.2,13.8,971,287,3.7,0.24
2019,9,28,21,30,0,0,0,5.1000000000000005,12.600000000000001,971,291,2.9000000000000004,0.24
2019,9,28,22,30,0,0,0,5.5,11.600000000000001,972,290,2,0.24
2019,9,28,23,30,0,0,0,5.9,10.8,972,289,1.4000000000000001,0.24
2019,9,29,0,30,0,0,0,6.4,10.3,972,286,1.2000000000000002,0.24
2019,9,29,1,30,0,0,0,6.7,9.9,972,280,1.1,0.24
2019,9,29,2,30,0,0,0,7.1000000000000005,9.600000000000001,973,275,1,0.24
2019,9,29,3,30,0,0,0,7.4,9.4,973,275,0.9,0.24
2019,9,29,4,30,0,0,0,7.6000000000000005,9.4,973,279,0.9,0.24
2019,9,29,5,30,0,0,0,7.6000000000000005,10.100000000000001,973,282,1.3,0.24
2019,9,29,6,30,332,51,96,7.6000000000000005,11.700000000000001,974,287,2,0.24
2019,9,29,7,30,661,84,306,6.300000000000001,13.8,974,293,2.5,0.24
2019,9,29,8,30,414,172,384,4.800000000000001,16,975,297,3,0.24
2019,9,29,9,30,54,271,306,3.6,18,975,299,3.5,0.24
2019,9,29,10,30,847,141,773,2.8000000000000003,19.6,975,299,3.8000000000000003,0.24
2019,9,29,11,30,950,106,855,2,20.8,974,298,4.1000000000000005,0.24
2019,9,29,12,30,952,104,841,0.9,21.6,974,297,4.2,0.24
2019,9,29,13,30,928,101,756,-0.30000000000000004,21.8,973,297,4,0.24
2019,9,29,14,30,890,90,613,-1.2000000000000002,21.3,973,296,3.7,0.24
2019,9,29,15,30,811,76,423,-1.9000000000000001,21,973,295,3.6,0.24
2019,9,29,16,30,635,56,207,-2.4000000000000004,18.400000000000002,973,294,2.5,0.24
2019,9,29,17,30,144,16,21,-2.4000000000000004,15.700000000000001,973,292,1.5,0.24
2019,9,29,18,30,0,0,0,-1.8,13.9,973,289,1.2000000000000002,0.24
2019,9,29,19,30,0,0,0,-1.4000000000000001,13.200000000000001,974,288,1.2000000000000002,0.24
2019,9,29,20,30,0,0,0,-1.2000000000000002,12.600000000000001,974,289,1.2000000000000002,0.24
2019,9,29,21,30,0,0,0,-1,11.9,974,294,1.2000000000000002,0.24
2019,9,29,22,30,0,0,0,-0.8,11,974,301,1.1,0.24
2019,9,29,23,30,0,0,0,-0.6000000000000001,10.200000000000001,974,305,1.1,0.24
2019,9,30,0,30,0,0,0,-0.5,9.5,974,301,1.1,0.24
2019,9,30,1,30,0,0,0,-0.2,9.1,974,294,1,0.24
2019,9,30,2,30,0,0,0,0.6000000000000001,8.9,974,287,0.9,0.24
2019,9,30,3,30,0,0,0,1.6,8.700000000000001,975,279,0.8,0.24
2019,9,30,4,30,0,0,0,2.7,8.5,975,272,0.6000000000000001,0.24
2019,9,30,5,30,0,0,0,3.8000000000000003,8.9,976,274,0.6000000000000001,0.24
2019,9,30,6,30,445,40,99,4.7,11,976,294,1.2000000000000002,0.24
2019,9,30,7,30,729,67,310,4.6000000000000005,14.100000000000001,976,310,2.3000000000000003,0.24
2019,9,30,8,30,852,83,517,3,16.8,976,308,3.2,0.24
2019,9,30,9,30,915,92,686,1.8,18.900000000000002,976,304,3.7,0.24
2019,9,30,10,30,947,96,799,1.1,20.400000000000002,975,300,4,0.24
2019,9,30,11,30,964,95,851,0.6000000000000001,21.5,974,297,4.2,0.24
2019,9,30,12,30,960,95,834,0.2,22.1,974,296,4.3,0.24
2019,9,30,13,30,938,91,749,0,22.1,973,297,4.3,0.24
2019,9,30,14,30,894,84,605,0.2,21.5,973,300,4.4,0.24
2019,9,30,15,30,810,72,414,0.5,21.1,973,301,4.4,0.24
2019,9,30,16,30,246,80,137,9,35,970,124,2.6,0.22
2019,9,30,17,30,19,9,9,8,31,970,148,1.1,0.22
2019,9,30,18,30,0,0,0,9,29,970,178,0.9,0.22
2019,9,30,19,30,0,0,0,10,28,970,165,0.9,0.22
2019,9,30,20,30,0,0,0,11,27,970,114,1,0.22
2019,9,30,21,30,0,0,0,10,25,970,92,1.1,0.22
2019,9,30,22,30,0,0,0,10,25,970,84,1.2000000000000002,0.22
2019,9,30,23,30,0,0,0,9,25,970,82,1.2000000000000002,0.22
2001,10,1,0,30,0,0,0,8,24,970,87,1.2000000000000002,0.22
2001,10,1,1,30,0,0,0,8,24,970,93,1.2000000000000002,0.22
2001,10,1,2,30,0,0,0,8,23,970,99,1.2000000000000002,0.22
2001,10,1,3,30,0,0,0,8,22,970,108,1.2000000000000002,0.22
2001,10,1,4,30,0,0,0,8,21,970,114,1.3,0.22
2001,10,1,5,30,0,0,0,7,21,970,117,1.3,0.22
2001,10,1,6,30,181,51,74,7,24,970,119,1.9000000000000001,0.22
2001,10,1,7,30,535,96,272,7,29,970,119,2.8000000000000003,0.22
2001,10,1,8,30,676,125,466,7,32,970,123,2.9000000000000004,0.22
2001,10,1,9,30,753,143,628,7,35,970,134,2.6,0.22
2001,10,1,10,30,835,132,748,7,36,970,142,2.1,0.22
2001,10,1,11,30,843,139,796,6,37,970,146,1.4000000000000001,0.22
2001,10,1,12,30,832,142,777,5,38,970,149,0.7000000000000001,0.22
2001,10,1,13,30,770,153,688,4,39,970,172,0.5,0.22
2001,10,1,14,30,704,141,547,4,38,970,235,0.7000000000000001,0.22
2001,10,1,15,30,591,119,364,4,37,970,262,1.1,0.22
2001,10,1,16,30,301,74,142,4,34,970,278,1,0.22
2001,10,1,17,30,0,0,0,4,31,970,296,0.8,0.22
2001,10,1,18,30,0,0,0,4,30,970,317,0.6000000000000001,0.22
2001,10,1,19,30,0,0,0,4,30,970,358,0.30000000000000004,0.22
2001,10,1,20,30,0,0,0,4,29,970,102,0.4,0.22
2001,10,1,21,30,0,0,0,4,27,970,158,0.6000000000000001,0.22
2001,10,1,22,30,0,0,0,4,26,970,164,0.6000000000000001,0.22
2001,10,1,23,30,0,0,0,5,24,970,156,0.6000000000000001,0.22
2001,10,2,0,30,0,0,0,6,22,970,144,0.7000000000000001,0.22
2001,10,2,1,30,0,0,0,6,21,970,140,0.8,0.22
2001,10,2,2,30,0,0,0,7,21,970,136,0.8,0.22
2001,10,2,3,30,0,0,0,7,20,970,133,0.8,0.22
2001,10,2,4,30,0,0,0,8,20,970,131,0.9,0.22
2001,10,2,5,30,0,0,0,7,20,970,127,0.9,0.22
2001,10,2,6,30,324,41,81,7,22,970,122,1.4000000000000001,0.22
2001,10,2,7,30,614,81,280,7,27,970,122,2,0.22
2001,10,2,8,30,752,102,479,6,31,970,123,2.1,0.22
2001,10,2,9,30,825,115,643,4,34,970,117,1.7000000000000002,0.22
2001,10,2,10,30,865,121,756,2,37,970,134,1.2000000000000002,0.22
2001,10,2,11,30,875,127,804,2,38,970,192,1.4000000000000001,0.22
2001,10,2,12,30,861,130,784,1,39,970,251,2.3000000000000003,0.22
2001,10,2,13,30,833,124,699,1,39,970,272,3.2,0.22
2001,10,2,14,30,764,118,554,2,38,970,286,3.7,0.22
2001,10,2,15,30,655,100,369,3,36,970,299,3.8000000000000003,0.22
2001,10,2,16,30,475,64,168,3,32,970,311,2.6,0.22
2001,10,2,17,30,0,0,0,4,28,970,322,1.3,0.22
2001,10,2,18,30,0,0,0,5,26,970,334,1,0.22
